>>>>>Epoch 10000
20-06-10 14:15:15.296 : Image:061 || RMSE:2.5531 || PSNR:39.9896 || SSIM:0.9820
20-06-10 14:15:15.371 : Image:062 || RMSE:3.2303 || PSNR:37.9459 || SSIM:0.9830
20-06-10 14:15:15.446 : Image:063 || RMSE:2.3082 || PSNR:40.8653 || SSIM:0.9826
20-06-10 14:15:15.522 : Image:064 || RMSE:2.9482 || PSNR:38.7397 || SSIM:0.9793
20-06-10 14:15:15.596 : Image:065 || RMSE:2.7260 || PSNR:39.4204 || SSIM:0.9820
20-06-10 14:15:15.665 : Image:066 || RMSE:2.4656 || PSNR:40.2924 || SSIM:0.9813
20-06-10 14:15:15.723 : Image:067 || RMSE:5.0016 || PSNR:34.1487 || SSIM:0.9845
20-06-10 14:15:15.783 : Image:068 || RMSE:3.7896 || PSNR:36.5589 || SSIM:0.9679
20-06-10 14:15:15.840 : Image:069 || RMSE:5.5562 || PSNR:33.2352 || SSIM:0.9611
20-06-10 14:15:15.897 : Image:070 || RMSE:2.0453 || PSNR:41.9155 || SSIM:0.9837
20-06-10 14:15:15.970 : Image:071 || RMSE:2.0534 || PSNR:41.8812 || SSIM:0.9865
20-06-10 14:15:16.042 : Image:072 || RMSE:3.6881 || PSNR:36.7947 || SSIM:0.9757
20-06-10 14:15:16.106 : Image:073 || RMSE:2.1318 || PSNR:41.5560 || SSIM:0.9800
20-06-10 14:15:16.166 : Image:074 || RMSE:2.3174 || PSNR:40.8306 || SSIM:0.9823
20-06-10 14:15:16.226 : Image:075 || RMSE:2.3247 || PSNR:40.8033 || SSIM:0.9840
20-06-10 14:15:16.286 : Image:076 || RMSE:2.2668 || PSNR:41.0226 || SSIM:0.9782
20-06-10 14:15:16.345 : Image:077 || RMSE:4.2160 || PSNR:35.6329 || SSIM:0.9723
20-06-10 14:15:16.404 : Image:078 || RMSE:4.7838 || PSNR:34.5353 || SSIM:0.9746
20-06-10 14:15:16.464 : Image:079 || RMSE:4.1273 || PSNR:35.8175 || SSIM:0.9721
20-06-10 14:15:16.523 : Image:080 || RMSE:5.1998 || PSNR:33.8111 || SSIM:0.9658
20-06-10 14:15:16.580 : Image:081 || RMSE:3.7789 || PSNR:36.5836 || SSIM:0.9756
20-06-10 14:15:16.654 : Image:082 || RMSE:2.8459 || PSNR:39.0465 || SSIM:0.9776
20-06-10 14:15:16.730 : Image:083 || RMSE:3.5433 || PSNR:37.1427 || SSIM:0.9694
20-06-10 14:15:16.805 : Image:084 || RMSE:3.8291 || PSNR:36.4690 || SSIM:0.9742
20-06-10 14:15:16.880 : Image:085 || RMSE:2.4733 || PSNR:40.2652 || SSIM:0.9877
20-06-10 14:15:16.956 : Image:086 || RMSE:3.1403 || PSNR:38.1915 || SSIM:0.9785
20-06-10 14:15:17.032 : Image:087 || RMSE:4.5725 || PSNR:34.9277 || SSIM:0.9718
20-06-10 14:15:17.107 : Image:088 || RMSE:2.9744 || PSNR:38.6627 || SSIM:0.9813
20-06-10 14:15:17.182 : Image:089 || RMSE:3.4973 || PSNR:37.2562 || SSIM:0.9727
20-06-10 14:15:17.257 : Image:090 || RMSE:2.0341 || PSNR:41.9633 || SSIM:0.9832
20-06-10 14:15:17.333 : Image:091 || RMSE:4.1479 || PSNR:35.7741 || SSIM:0.9703
20-06-10 14:15:17.408 : Image:092 || RMSE:3.4831 || PSNR:37.2916 || SSIM:0.9728
20-06-10 14:15:17.483 : Image:093 || RMSE:3.2075 || PSNR:38.0076 || SSIM:0.9795
20-06-10 14:15:17.558 : Image:094 || RMSE:2.5429 || PSNR:40.0243 || SSIM:0.9806
20-06-10 14:15:17.633 : Image:095 || RMSE:2.1221 || PSNR:41.5953 || SSIM:0.9853
20-06-10 14:15:17.708 : Image:096 || RMSE:2.4360 || PSNR:40.3972 || SSIM:0.9862
20-06-10 14:15:17.784 : Image:097 || RMSE:3.1655 || PSNR:38.1220 || SSIM:0.9747
20-06-10 14:15:17.860 : Image:098 || RMSE:2.3336 || PSNR:40.7702 || SSIM:0.9782
20-06-10 14:15:17.928 : Image:099 || RMSE:2.8831 || PSNR:38.9336 || SSIM:0.9748
20-06-10 14:15:18.003 : Image:100 || RMSE:2.2394 || PSNR:41.1282 || SSIM:0.9852
20-06-10 14:15:18.078 : Image:101 || RMSE:3.9308 || PSNR:36.2413 || SSIM:0.9749
20-06-10 14:15:18.153 : Image:102 || RMSE:2.9451 || PSNR:38.7488 || SSIM:0.9776
20-06-10 14:15:18.223 : Image:103 || RMSE:4.0780 || PSNR:35.9219 || SSIM:0.9604
20-06-10 14:15:18.285 : Image:104 || RMSE:3.3135 || PSNR:37.7251 || SSIM:0.9764
20-06-10 14:15:18.342 : Image:105 || RMSE:1.5684 || PSNR:44.2218 || SSIM:0.9899
20-06-10 14:15:18.399 : Image:106 || RMSE:4.0682 || PSNR:35.9427 || SSIM:0.9760
20-06-10 14:15:18.456 : Image:107 || RMSE:2.2802 || PSNR:40.9715 || SSIM:0.9800
20-06-10 14:15:18.532 : Image:108 || RMSE:3.2429 || PSNR:37.9121 || SSIM:0.9728
20-06-10 14:15:18.599 : Image:109 || RMSE:2.2719 || PSNR:41.0031 || SSIM:0.9866
20-06-10 14:15:18.659 : Image:110 || RMSE:1.6190 || PSNR:43.9458 || SSIM:0.9868
20-06-10 14:15:18.722 : Image:111 || RMSE:1.8519 || PSNR:42.7786 || SSIM:0.9874
20-06-10 14:15:18.783 : Image:112 || RMSE:3.5994 || PSNR:37.0061 || SSIM:0.9802
20-06-10 14:15:18.843 : Image:113 || RMSE:2.8396 || PSNR:39.0657 || SSIM:0.9806
20-06-10 14:15:18.903 : Image:114 || RMSE:5.6560 || PSNR:33.0806 || SSIM:0.9735
20-06-10 14:15:18.962 : Image:115 || RMSE:2.5739 || PSNR:39.9189 || SSIM:0.9810
20-06-10 14:15:19.021 : Image:116 || RMSE:1.9372 || PSNR:42.3875 || SSIM:0.9872
20-06-10 14:15:19.082 : Image:117 || RMSE:1.7900 || PSNR:43.0739 || SSIM:0.9857
20-06-10 14:15:19.158 : Image:118 || RMSE:2.5746 || PSNR:39.9167 || SSIM:0.9810
20-06-10 14:15:19.232 : Image:119 || RMSE:3.7177 || PSNR:36.7252 || SSIM:0.9773
20-06-10 14:15:19.307 : Image:120 || RMSE:4.8517 || PSNR:34.4130 || SSIM:0.9662
20-06-10 14:15:19.382 : Image:121 || RMSE:4.5986 || PSNR:34.8782 || SSIM:0.9769
20-06-10 14:15:19.457 : Image:122 || RMSE:3.4813 || PSNR:37.2960 || SSIM:0.9793
20-06-10 14:15:19.531 : Image:123 || RMSE:2.8931 || PSNR:38.9035 || SSIM:0.9836
20-06-10 14:15:19.606 : Image:124 || RMSE:3.2177 || PSNR:37.9800 || SSIM:0.9758
20-06-10 14:15:19.681 : Image:125 || RMSE:4.0248 || PSNR:36.0359 || SSIM:0.9687
20-06-10 14:15:19.756 : Image:126 || RMSE:2.5599 || PSNR:39.9662 || SSIM:0.9810
20-06-10 14:15:19.831 : Image:127 || RMSE:2.8702 || PSNR:38.9724 || SSIM:0.9786
20-06-10 14:15:19.896 : Image:128 || RMSE:2.9469 || PSNR:38.7434 || SSIM:0.9784
20-06-10 14:15:19.959 : Image:129 || RMSE:2.1624 || PSNR:41.4321 || SSIM:0.9834
20-06-10 14:15:20.030 : Image:130 || RMSE:4.5123 || PSNR:35.0428 || SSIM:0.9742
20-06-10 14:15:20.104 : Image:131 || RMSE:2.6684 || PSNR:39.6058 || SSIM:0.9818
20-06-10 14:15:20.179 : Image:132 || RMSE:4.1315 || PSNR:35.8085 || SSIM:0.9758
20-06-10 14:15:20.252 : Image:133 || RMSE:1.8685 || PSNR:42.7009 || SSIM:0.9888
20-06-10 14:15:20.316 : Image:134 || RMSE:4.9200 || PSNR:34.2915 || SSIM:0.9755
20-06-10 14:15:20.385 : Image:135 || RMSE:2.1467 || PSNR:41.4953 || SSIM:0.9857
20-06-10 14:15:20.459 : Image:136 || RMSE:2.5189 || PSNR:40.1067 || SSIM:0.9832
20-06-10 14:15:20.533 : Image:137 || RMSE:1.8464 || PSNR:42.8044 || SSIM:0.9851
20-06-10 14:15:20.611 : Image:138 || RMSE:2.3183 || PSNR:40.8274 || SSIM:0.9833
20-06-10 14:15:20.680 : Image:139 || RMSE:1.8858 || PSNR:42.6210 || SSIM:0.9895
20-06-10 14:15:20.740 : Image:140 || RMSE:2.5171 || PSNR:40.1130 || SSIM:0.9859
20-06-10 14:15:20.798 : Image:141 || RMSE:2.7469 || PSNR:39.3540 || SSIM:0.9818
20-06-10 14:15:20.854 : Image:142 || RMSE:1.9306 || PSNR:42.4170 || SSIM:0.9843
20-06-10 14:15:20.911 : Image:143 || RMSE:3.1683 || PSNR:38.1142 || SSIM:0.9802
20-06-10 14:15:20.968 : Image:144 || RMSE:2.2781 || PSNR:40.9795 || SSIM:0.9823
20-06-10 14:15:21.044 : Image:145 || RMSE:2.3757 || PSNR:40.6150 || SSIM:0.9839
20-06-10 14:15:21.108 : Image:146 || RMSE:3.6383 || PSNR:36.9128 || SSIM:0.9791
20-06-10 14:15:21.169 : Image:147 || RMSE:2.5268 || PSNR:40.0792 || SSIM:0.9818
20-06-10 14:15:21.230 : Image:148 || RMSE:3.2955 || PSNR:37.7724 || SSIM:0.9798
20-06-10 14:15:21.292 : Image:149 || RMSE:3.1778 || PSNR:38.0884 || SSIM:0.9792
20-06-10 14:15:21.352 : Image:150 || RMSE:3.5460 || PSNR:37.1361 || SSIM:0.9751
20-06-10 14:15:21.412 : Image:151 || RMSE:2.5131 || PSNR:40.1267 || SSIM:0.9840
20-06-10 14:15:21.472 : Image:152 || RMSE:5.8470 || PSNR:32.7922 || SSIM:0.9626
20-06-10 14:15:21.531 : Image:153 || RMSE:1.8260 || PSNR:42.9008 || SSIM:0.9904
20-06-10 14:15:21.592 : Image:154 || RMSE:4.4627 || PSNR:35.1389 || SSIM:0.9686
20-06-10 14:15:21.668 : Image:155 || RMSE:3.4145 || PSNR:37.4643 || SSIM:0.9735
20-06-10 14:15:21.744 : Image:156 || RMSE:3.2003 || PSNR:38.0270 || SSIM:0.9772
20-06-10 14:15:21.823 : Image:157 || RMSE:3.7894 || PSNR:36.5594 || SSIM:0.9772
20-06-10 14:15:21.898 : Image:158 || RMSE:2.0311 || PSNR:41.9763 || SSIM:0.9856
20-06-10 14:15:21.974 : Image:159 || RMSE:2.4327 || PSNR:40.4090 || SSIM:0.9805
20-06-10 14:15:22.050 : Image:160 || RMSE:5.2468 || PSNR:33.7329 || SSIM:0.9591
20-06-10 14:15:22.126 : Image:161 || RMSE:3.7831 || PSNR:36.5739 || SSIM:0.9706
20-06-10 14:15:22.202 : Image:162 || RMSE:2.5649 || PSNR:39.9495 || SSIM:0.9818
20-06-10 14:15:22.277 : Image:163 || RMSE:2.0998 || PSNR:41.6874 || SSIM:0.9830
20-06-10 14:15:22.353 : Image:164 || RMSE:2.6672 || PSNR:39.6096 || SSIM:0.9882
20-06-10 14:15:22.428 : Image:165 || RMSE:2.4439 || PSNR:40.3693 || SSIM:0.9818
20-06-10 14:15:22.504 : Image:166 || RMSE:2.0910 || PSNR:41.7237 || SSIM:0.9833
20-06-10 14:15:22.579 : Image:167 || RMSE:2.5489 || PSNR:40.0037 || SSIM:0.9824
20-06-10 14:15:22.655 : Image:168 || RMSE:2.5757 || PSNR:39.9127 || SSIM:0.9831
20-06-10 14:15:22.730 : Image:169 || RMSE:4.8220 || PSNR:34.4662 || SSIM:0.9680
20-06-10 14:15:22.807 : Image:170 || RMSE:4.1801 || PSNR:35.7071 || SSIM:0.9640
20-06-10 14:15:22.882 : Image:171 || RMSE:2.6402 || PSNR:39.6980 || SSIM:0.9757
20-06-10 14:15:22.958 : Image:172 || RMSE:1.9110 || PSNR:42.5056 || SSIM:0.9849
20-06-10 14:15:23.036 : Image:173 || RMSE:5.2737 || PSNR:33.6885 || SSIM:0.9576
20-06-10 14:15:23.111 : Image:174 || RMSE:1.9824 || PSNR:42.1869 || SSIM:0.9881
20-06-10 14:15:23.186 : Image:175 || RMSE:2.5884 || PSNR:39.8700 || SSIM:0.9821
20-06-10 14:15:23.248 : Image:176 || RMSE:2.6508 || PSNR:39.6633 || SSIM:0.9841
20-06-10 14:15:23.306 : Image:177 || RMSE:3.2868 || PSNR:37.7954 || SSIM:0.9757
20-06-10 14:15:23.363 : Image:178 || RMSE:2.0112 || PSNR:42.0618 || SSIM:0.9865
20-06-10 14:15:23.419 : Image:179 || RMSE:2.8018 || PSNR:39.1820 || SSIM:0.9858
20-06-10 14:15:23.475 : Image:180 || RMSE:3.8641 || PSNR:36.3898 || SSIM:0.9727
20-06-10 14:15:23.531 : Image:181 || RMSE:1.7563 || PSNR:43.2388 || SSIM:0.9912
20-06-10 14:15:23.588 : Image:182 || RMSE:2.7875 || PSNR:39.2264 || SSIM:0.9811
20-06-10 14:15:23.650 : Image:183 || RMSE:3.0213 || PSNR:38.5269 || SSIM:0.9794
20-06-10 14:15:23.714 : Image:184 || RMSE:1.9429 || PSNR:42.3620 || SSIM:0.9842
20-06-10 14:15:23.774 : Image:185 || RMSE:2.4943 || PSNR:40.1920 || SSIM:0.9836
20-06-10 14:15:23.831 : Image:186 || RMSE:2.5059 || PSNR:40.1515 || SSIM:0.9854
20-06-10 14:15:23.889 : Image:187 || RMSE:2.4577 || PSNR:40.3201 || SSIM:0.9800
20-06-10 14:15:23.947 : Image:188 || RMSE:3.0257 || PSNR:38.5144 || SSIM:0.9779
20-06-10 14:15:24.005 : Image:189 || RMSE:3.2423 || PSNR:37.9138 || SSIM:0.9758
20-06-10 14:15:24.064 : Image:190 || RMSE:2.4245 || PSNR:40.4383 || SSIM:0.9825
20-06-10 14:15:24.122 : Image:191 || RMSE:6.4365 || PSNR:31.9578 || SSIM:0.9607
20-06-10 14:15:24.179 : Image:192 || RMSE:2.4668 || PSNR:40.2880 || SSIM:0.9805
20-06-10 14:15:24.240 : Image:193 || RMSE:2.1681 || PSNR:41.4093 || SSIM:0.9837
20-06-10 14:15:24.298 : Image:194 || RMSE:2.7829 || PSNR:39.2409 || SSIM:0.9796
20-06-10 14:15:24.356 : Image:195 || RMSE:2.3757 || PSNR:40.6151 || SSIM:0.9817
20-06-10 14:15:24.414 : Image:196 || RMSE:2.9123 || PSNR:38.8462 || SSIM:0.9803
20-06-10 14:15:24.477 : Image:197 || RMSE:2.0294 || PSNR:41.9836 || SSIM:0.9876
20-06-10 14:15:24.553 : Image:198 || RMSE:4.4322 || PSNR:35.1984 || SSIM:0.9776
20-06-10 14:15:24.628 : Image:199 || RMSE:2.4092 || PSNR:40.4935 || SSIM:0.9832
20-06-10 14:15:24.703 : Image:200 || RMSE:2.3506 || PSNR:40.7074 || SSIM:0.9845
20-06-10 14:15:24.778 : Image:201 || RMSE:4.4502 || PSNR:35.1631 || SSIM:0.9585
20-06-10 14:15:24.855 : Image:202 || RMSE:2.6890 || PSNR:39.5391 || SSIM:0.9783
20-06-10 14:15:24.929 : Image:203 || RMSE:4.9684 || PSNR:34.2064 || SSIM:0.9641
20-06-10 14:15:25.004 : Image:204 || RMSE:4.0362 || PSNR:36.0113 || SSIM:0.9748
20-06-10 14:15:25.079 : Image:205 || RMSE:2.7770 || PSNR:39.2592 || SSIM:0.9843
20-06-10 14:15:25.154 : Image:206 || RMSE:1.9147 || PSNR:42.4886 || SSIM:0.9829
