20-06-25 02:21:49.295 : Image:061 || RMSE:1.3597 || PSNR:45.4616 || SSIM:0.9916
20-06-25 02:21:49.382 : Image:062 || RMSE:1.5899 || PSNR:44.1031 || SSIM:0.9923
20-06-25 02:21:49.468 : Image:063 || RMSE:1.1342 || PSNR:47.0369 || SSIM:0.9923
20-06-25 02:21:49.552 : Image:064 || RMSE:1.4631 || PSNR:44.8255 || SSIM:0.9916
20-06-25 02:21:49.647 : Image:065 || RMSE:1.4483 || PSNR:44.9135 || SSIM:0.9920
20-06-25 02:21:49.744 : Image:066 || RMSE:1.3028 || PSNR:45.8332 || SSIM:0.9913
20-06-25 02:21:49.838 : Image:067 || RMSE:2.6387 || PSNR:39.7031 || SSIM:0.9931
20-06-25 02:21:49.929 : Image:068 || RMSE:1.7680 || PSNR:43.1811 || SSIM:0.9884
20-06-25 02:21:50.019 : Image:069 || RMSE:2.5233 || PSNR:40.0914 || SSIM:0.9863
20-06-25 02:21:50.109 : Image:070 || RMSE:1.1970 || PSNR:46.5686 || SSIM:0.9918
20-06-25 02:21:50.197 : Image:071 || RMSE:1.2579 || PSNR:46.1378 || SSIM:0.9928
20-06-25 02:21:50.280 : Image:072 || RMSE:2.2954 || PSNR:40.9138 || SSIM:0.9883
20-06-25 02:21:50.367 : Image:073 || RMSE:1.2469 || PSNR:46.2144 || SSIM:0.9902
20-06-25 02:21:50.456 : Image:074 || RMSE:1.3161 || PSNR:45.7452 || SSIM:0.9910
20-06-25 02:21:50.552 : Image:075 || RMSE:1.3506 || PSNR:45.5203 || SSIM:0.9919
20-06-25 02:21:50.645 : Image:076 || RMSE:1.2305 || PSNR:46.3290 || SSIM:0.9901
20-06-25 02:21:50.733 : Image:077 || RMSE:2.4363 || PSNR:40.3961 || SSIM:0.9875
20-06-25 02:21:50.822 : Image:078 || RMSE:2.5253 || PSNR:40.0845 || SSIM:0.9887
20-06-25 02:21:50.906 : Image:079 || RMSE:2.2355 || PSNR:41.1434 || SSIM:0.9888
20-06-25 02:21:50.991 : Image:080 || RMSE:2.5186 || PSNR:40.1077 || SSIM:0.9857
20-06-25 02:21:51.085 : Image:081 || RMSE:1.8675 || PSNR:42.7055 || SSIM:0.9896
20-06-25 02:21:51.180 : Image:082 || RMSE:1.5697 || PSNR:44.2147 || SSIM:0.9903
20-06-25 02:21:51.275 : Image:083 || RMSE:1.8359 || PSNR:42.8540 || SSIM:0.9870
20-06-25 02:21:51.371 : Image:084 || RMSE:1.8470 || PSNR:42.8013 || SSIM:0.9900
20-06-25 02:21:51.462 : Image:085 || RMSE:1.1189 || PSNR:47.1546 || SSIM:0.9949
20-06-25 02:21:51.554 : Image:086 || RMSE:1.8946 || PSNR:42.5805 || SSIM:0.9892
20-06-25 02:21:51.655 : Image:087 || RMSE:2.2278 || PSNR:41.1733 || SSIM:0.9878
20-06-25 02:21:51.745 : Image:088 || RMSE:1.4062 || PSNR:45.1699 || SSIM:0.9917
20-06-25 02:21:51.831 : Image:089 || RMSE:1.9068 || PSNR:42.5247 || SSIM:0.9877
20-06-25 02:21:51.915 : Image:090 || RMSE:1.0794 || PSNR:47.4672 || SSIM:0.9922
20-06-25 02:21:52.000 : Image:091 || RMSE:2.1578 || PSNR:41.4507 || SSIM:0.9876
20-06-25 02:21:52.091 : Image:092 || RMSE:2.1641 || PSNR:41.4251 || SSIM:0.9882
20-06-25 02:21:52.188 : Image:093 || RMSE:1.8733 || PSNR:42.6785 || SSIM:0.9914
20-06-25 02:21:52.280 : Image:094 || RMSE:1.2267 || PSNR:46.3559 || SSIM:0.9918
20-06-25 02:21:52.374 : Image:095 || RMSE:1.1969 || PSNR:46.5698 || SSIM:0.9930
20-06-25 02:21:52.470 : Image:096 || RMSE:1.2949 || PSNR:45.8862 || SSIM:0.9931
20-06-25 02:21:52.561 : Image:097 || RMSE:1.5705 || PSNR:44.2099 || SSIM:0.9900
20-06-25 02:21:52.649 : Image:098 || RMSE:1.3457 || PSNR:45.5517 || SSIM:0.9896
20-06-25 02:21:52.735 : Image:099 || RMSE:1.3526 || PSNR:45.5073 || SSIM:0.9895
20-06-25 02:21:52.822 : Image:100 || RMSE:1.1959 || PSNR:46.5771 || SSIM:0.9933
20-06-25 02:21:52.912 : Image:101 || RMSE:1.7221 || PSNR:43.4095 || SSIM:0.9904
20-06-25 02:21:53.004 : Image:102 || RMSE:1.7129 || PSNR:43.4564 || SSIM:0.9899
20-06-25 02:21:53.095 : Image:103 || RMSE:2.1222 || PSNR:41.5949 || SSIM:0.9851
20-06-25 02:21:53.182 : Image:104 || RMSE:1.8059 || PSNR:42.9969 || SSIM:0.9900
20-06-25 02:21:53.269 : Image:105 || RMSE:0.9430 || PSNR:48.6406 || SSIM:0.9940
20-06-25 02:21:53.356 : Image:106 || RMSE:2.0866 || PSNR:41.7419 || SSIM:0.9902
20-06-25 02:21:53.440 : Image:107 || RMSE:1.3689 || PSNR:45.4034 || SSIM:0.9895
20-06-25 02:21:53.525 : Image:108 || RMSE:1.5939 || PSNR:44.0817 || SSIM:0.9874
20-06-25 02:21:53.609 : Image:109 || RMSE:1.4154 || PSNR:45.1132 || SSIM:0.9927
20-06-25 02:21:53.695 : Image:110 || RMSE:0.8852 || PSNR:49.1898 || SSIM:0.9936
20-06-25 02:21:53.780 : Image:111 || RMSE:1.0266 || PSNR:47.9030 || SSIM:0.9941
20-06-25 02:21:53.865 : Image:112 || RMSE:1.5369 || PSNR:44.3979 || SSIM:0.9928
20-06-25 02:21:53.951 : Image:113 || RMSE:1.4685 || PSNR:44.7931 || SSIM:0.9908
20-06-25 02:21:54.036 : Image:114 || RMSE:2.7491 || PSNR:39.3469 || SSIM:0.9884
20-06-25 02:21:54.122 : Image:115 || RMSE:1.3343 || PSNR:45.6256 || SSIM:0.9917
20-06-25 02:21:54.210 : Image:116 || RMSE:1.1669 || PSNR:46.7903 || SSIM:0.9929
20-06-25 02:21:54.298 : Image:117 || RMSE:1.0764 || PSNR:47.4916 || SSIM:0.9923
20-06-25 02:21:54.385 : Image:118 || RMSE:1.3089 || PSNR:45.7929 || SSIM:0.9919
20-06-25 02:21:54.472 : Image:119 || RMSE:2.1315 || PSNR:41.5570 || SSIM:0.9904
20-06-25 02:21:54.559 : Image:120 || RMSE:2.1458 || PSNR:41.4989 || SSIM:0.9873
20-06-25 02:21:54.645 : Image:121 || RMSE:2.1998 || PSNR:41.2833 || SSIM:0.9912
20-06-25 02:21:54.731 : Image:122 || RMSE:1.5481 || PSNR:44.3350 || SSIM:0.9924
20-06-25 02:21:54.818 : Image:123 || RMSE:1.7172 || PSNR:43.4344 || SSIM:0.9920
20-06-25 02:21:54.905 : Image:124 || RMSE:1.6101 || PSNR:43.9937 || SSIM:0.9893
20-06-25 02:21:54.992 : Image:125 || RMSE:2.1956 || PSNR:41.2998 || SSIM:0.9876
20-06-25 02:21:55.080 : Image:126 || RMSE:1.4207 || PSNR:45.0808 || SSIM:0.9914
20-06-25 02:21:55.163 : Image:127 || RMSE:1.5991 || PSNR:44.0533 || SSIM:0.9894
20-06-25 02:21:55.248 : Image:128 || RMSE:1.6064 || PSNR:44.0138 || SSIM:0.9906
20-06-25 02:21:55.334 : Image:129 || RMSE:1.3108 || PSNR:45.7804 || SSIM:0.9913
20-06-25 02:21:55.420 : Image:130 || RMSE:2.1672 || PSNR:41.4130 || SSIM:0.9888
20-06-25 02:21:55.505 : Image:131 || RMSE:1.4509 || PSNR:44.8982 || SSIM:0.9913
20-06-25 02:21:55.593 : Image:132 || RMSE:1.8736 || PSNR:42.6772 || SSIM:0.9902
20-06-25 02:21:55.682 : Image:133 || RMSE:1.1507 || PSNR:46.9116 || SSIM:0.9935
20-06-25 02:21:55.777 : Image:134 || RMSE:2.7451 || PSNR:39.3598 || SSIM:0.9889
20-06-25 02:21:55.868 : Image:135 || RMSE:1.1400 || PSNR:46.9930 || SSIM:0.9929
20-06-25 02:21:55.961 : Image:136 || RMSE:1.3213 || PSNR:45.7109 || SSIM:0.9920
20-06-25 02:21:56.050 : Image:137 || RMSE:1.1925 || PSNR:46.6018 || SSIM:0.9920
20-06-25 02:21:56.136 : Image:138 || RMSE:1.4149 || PSNR:45.1163 || SSIM:0.9910
20-06-25 02:21:56.224 : Image:139 || RMSE:1.1406 || PSNR:46.9880 || SSIM:0.9941
20-06-25 02:21:56.310 : Image:140 || RMSE:1.4643 || PSNR:44.8182 || SSIM:0.9930
20-06-25 02:21:56.398 : Image:141 || RMSE:1.4008 || PSNR:45.2034 || SSIM:0.9920
20-06-25 02:21:56.485 : Image:142 || RMSE:1.0963 || PSNR:47.3320 || SSIM:0.9922
20-06-25 02:21:56.571 : Image:143 || RMSE:1.6038 || PSNR:44.0275 || SSIM:0.9905
20-06-25 02:21:56.655 : Image:144 || RMSE:1.2459 || PSNR:46.2215 || SSIM:0.9922
20-06-25 02:21:56.740 : Image:145 || RMSE:1.6503 || PSNR:43.7795 || SSIM:0.9916
20-06-25 02:21:56.835 : Image:146 || RMSE:1.9206 || PSNR:42.4620 || SSIM:0.9912
20-06-25 02:21:56.933 : Image:147 || RMSE:1.4036 || PSNR:45.1860 || SSIM:0.9915
20-06-25 02:21:57.022 : Image:148 || RMSE:1.7956 || PSNR:43.0465 || SSIM:0.9911
20-06-25 02:21:57.120 : Image:149 || RMSE:1.6592 || PSNR:43.7326 || SSIM:0.9908
20-06-25 02:21:57.218 : Image:150 || RMSE:1.8970 || PSNR:42.5694 || SSIM:0.9886
20-06-25 02:21:57.315 : Image:151 || RMSE:1.4447 || PSNR:44.9355 || SSIM:0.9921
20-06-25 02:21:57.412 : Image:152 || RMSE:2.7293 || PSNR:39.4098 || SSIM:0.9856
20-06-25 02:21:57.509 : Image:153 || RMSE:1.1082 || PSNR:47.2387 || SSIM:0.9948
20-06-25 02:21:57.609 : Image:154 || RMSE:2.5164 || PSNR:40.1153 || SSIM:0.9866
20-06-25 02:21:57.700 : Image:155 || RMSE:1.9421 || PSNR:42.3655 || SSIM:0.9877
20-06-25 02:21:57.787 : Image:156 || RMSE:1.6978 || PSNR:43.5332 || SSIM:0.9904
20-06-25 02:21:57.871 : Image:157 || RMSE:1.9148 || PSNR:42.4885 || SSIM:0.9904
20-06-25 02:21:57.956 : Image:158 || RMSE:1.1927 || PSNR:46.6005 || SSIM:0.9928
20-06-25 02:21:58.041 : Image:159 || RMSE:1.2980 || PSNR:45.8650 || SSIM:0.9913
20-06-25 02:21:58.126 : Image:160 || RMSE:2.7649 || PSNR:39.2971 || SSIM:0.9834
20-06-25 02:21:58.223 : Image:161 || RMSE:2.3059 || PSNR:40.8740 || SSIM:0.9865
20-06-25 02:21:58.321 : Image:162 || RMSE:1.3197 || PSNR:45.7213 || SSIM:0.9916
20-06-25 02:21:58.418 : Image:163 || RMSE:1.0912 || PSNR:47.3731 || SSIM:0.9924
20-06-25 02:21:58.510 : Image:164 || RMSE:1.4568 || PSNR:44.8625 || SSIM:0.9934
20-06-25 02:21:58.604 : Image:165 || RMSE:1.4251 || PSNR:45.0539 || SSIM:0.9907
20-06-25 02:21:58.688 : Image:166 || RMSE:1.2040 || PSNR:46.5180 || SSIM:0.9917
20-06-25 02:21:58.774 : Image:167 || RMSE:1.4278 || PSNR:45.0375 || SSIM:0.9920
20-06-25 02:21:58.863 : Image:168 || RMSE:1.3722 || PSNR:45.3822 || SSIM:0.9917
20-06-25 02:21:58.949 : Image:169 || RMSE:2.5293 || PSNR:40.0706 || SSIM:0.9865
20-06-25 02:21:59.038 : Image:170 || RMSE:2.0152 || PSNR:42.0444 || SSIM:0.9862
20-06-25 02:21:59.125 : Image:171 || RMSE:1.4606 || PSNR:44.8403 || SSIM:0.9895
20-06-25 02:21:59.213 : Image:172 || RMSE:1.0483 || PSNR:47.7211 || SSIM:0.9927
20-06-25 02:21:59.300 : Image:173 || RMSE:2.5260 || PSNR:40.0820 || SSIM:0.9851
20-06-25 02:21:59.388 : Image:174 || RMSE:1.0623 || PSNR:47.6056 || SSIM:0.9937
20-06-25 02:21:59.475 : Image:175 || RMSE:1.3622 || PSNR:45.4462 || SSIM:0.9922
20-06-25 02:21:59.562 : Image:176 || RMSE:1.4388 || PSNR:44.9708 || SSIM:0.9924
20-06-25 02:21:59.651 : Image:177 || RMSE:1.9086 || PSNR:42.5165 || SSIM:0.9884
20-06-25 02:21:59.739 : Image:178 || RMSE:1.0156 || PSNR:47.9961 || SSIM:0.9936
20-06-25 02:21:59.825 : Image:179 || RMSE:1.7324 || PSNR:43.3578 || SSIM:0.9925
20-06-25 02:21:59.913 : Image:180 || RMSE:1.9448 || PSNR:42.3533 || SSIM:0.9888
20-06-25 02:22:00.005 : Image:181 || RMSE:0.8747 || PSNR:49.2940 || SSIM:0.9958
20-06-25 02:22:00.091 : Image:182 || RMSE:1.4673 || PSNR:44.8004 || SSIM:0.9918
20-06-25 02:22:00.175 : Image:183 || RMSE:1.6892 || PSNR:43.5770 || SSIM:0.9903
20-06-25 02:22:00.263 : Image:184 || RMSE:1.4037 || PSNR:45.1854 || SSIM:0.9908
20-06-25 02:22:00.360 : Image:185 || RMSE:1.5140 || PSNR:44.5282 || SSIM:0.9918
20-06-25 02:22:00.457 : Image:186 || RMSE:1.5925 || PSNR:44.0891 || SSIM:0.9920
20-06-25 02:22:00.553 : Image:187 || RMSE:1.2260 || PSNR:46.3607 || SSIM:0.9912
20-06-25 02:22:00.650 : Image:188 || RMSE:1.8233 || PSNR:42.9139 || SSIM:0.9891
20-06-25 02:22:00.746 : Image:189 || RMSE:1.7072 || PSNR:43.4853 || SSIM:0.9898
20-06-25 02:22:00.837 : Image:190 || RMSE:1.2955 || PSNR:45.8818 || SSIM:0.9913
20-06-25 02:22:00.921 : Image:191 || RMSE:3.4154 || PSNR:37.4619 || SSIM:0.9855
20-06-25 02:22:01.007 : Image:192 || RMSE:1.3965 || PSNR:45.2298 || SSIM:0.9911
20-06-25 02:22:01.092 : Image:193 || RMSE:1.2299 || PSNR:46.3334 || SSIM:0.9917
20-06-25 02:22:01.186 : Image:194 || RMSE:1.3322 || PSNR:45.6391 || SSIM:0.9914
20-06-25 02:22:01.281 : Image:195 || RMSE:1.3261 || PSNR:45.6794 || SSIM:0.9912
20-06-25 02:22:01.366 : Image:196 || RMSE:1.3567 || PSNR:45.4809 || SSIM:0.9920
20-06-25 02:22:01.447 : Image:197 || RMSE:1.3622 || PSNR:45.4457 || SSIM:0.9928
20-06-25 02:22:01.527 : Image:198 || RMSE:2.1915 || PSNR:41.3158 || SSIM:0.9906
20-06-25 02:22:01.614 : Image:199 || RMSE:1.4695 || PSNR:44.7871 || SSIM:0.9912
20-06-25 02:22:01.698 : Image:200 || RMSE:1.2645 || PSNR:46.0923 || SSIM:0.9928
20-06-25 02:22:01.782 : Image:201 || RMSE:2.4083 || PSNR:40.4966 || SSIM:0.9841
20-06-25 02:22:01.861 : Image:202 || RMSE:1.4952 || PSNR:44.6367 || SSIM:0.9898
20-06-25 02:22:01.948 : Image:203 || RMSE:2.2958 || PSNR:40.9122 || SSIM:0.9867
20-06-25 02:22:02.046 : Image:204 || RMSE:1.9200 || PSNR:42.4649 || SSIM:0.9887
20-06-25 02:22:02.138 : Image:205 || RMSE:1.3078 || PSNR:45.8000 || SSIM:0.9933
20-06-25 02:22:02.223 : Image:206 || RMSE:1.0152 || PSNR:47.9997 || SSIM:0.9913
20-06-25 02:22:02.317 : Image:207 || RMSE:1.3314 || PSNR:45.6447 || SSIM:0.9932
20-06-25 02:22:02.415 : Image:208 || RMSE:1.2628 || PSNR:46.1038 || SSIM:0.9920
20-06-25 02:22:02.503 : Image:209 || RMSE:1.0890 || PSNR:47.3899 || SSIM:0.9923
20-06-25 02:22:02.589 : Image:210 || RMSE:1.3604 || PSNR:45.4572 || SSIM:0.9925
20-06-25 02:22:02.674 : Image:211 || RMSE:1.5951 || PSNR:44.0748 || SSIM:0.9927
20-06-25 02:22:02.759 : Image:212 || RMSE:1.2846 || PSNR:45.9555 || SSIM:0.9908
20-06-25 02:22:02.844 : Image:213 || RMSE:1.7111 || PSNR:43.4652 || SSIM:0.9909
20-06-25 02:22:02.929 : Image:214 || RMSE:1.4046 || PSNR:45.1797 || SSIM:0.9915
20-06-25 02:22:03.015 : Image:215 || RMSE:1.7044 || PSNR:43.4992 || SSIM:0.9925
20-06-25 02:22:03.103 : Image:216 || RMSE:1.2876 || PSNR:45.9354 || SSIM:0.9901
20-06-25 02:22:03.189 : Image:217 || RMSE:0.9885 || PSNR:48.2309 || SSIM:0.9924
20-06-25 02:22:03.274 : Image:218 || RMSE:1.5777 || PSNR:44.1703 || SSIM:0.9890
20-06-25 02:22:03.359 : Image:219 || RMSE:1.8348 || PSNR:42.8589 || SSIM:0.9906
20-06-25 02:22:03.449 : Image:220 || RMSE:2.1094 || PSNR:41.6476 || SSIM:0.9908
